rating,name,price,num_cans,oz_per_can,review_text
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"After an emergency visit and a 3 day stay at the hospital, my male cat who had a total urethra blockage was sent home with a prescription for this food and a few others to help eliminate the crystals he is making. I'm still not sure if he likes it. Cats can be finicky. I may have to try a different flavor or brand. Chewy was super easy to work with to get this prescription filled."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Our female cat was diagnosed with crystals, no stones but soon to follow. She took to it right away. My vet also approved it for my Male cat for prevention. He did not go for it at first but over a two week period he is now eating it. It is a pate but a very loose plate. It would be awesome if Hills started offering the CD foods in 3oz. cans. Overall positive"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My little orange and white boy had crystals in his bladder, doc put him on the ""stress"" version of this food but since he's 14lbs, I couldn't afford the smaller cans. Reading the reviews I was getting nervous that he wouldn't like the RX food... to my relief, he DOES! Actually, my other kitty loves it so much I've decided to just feed it to both of them-- makes it much easier. No more urinary problems and happy, well-fed kitties!"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat with history of cystitis can only eat this food. My #2 cat loves it too so I feed it to both to prevent problems in each. Thank you Chewy for making it so easy to get this special food. And not have to lug it up flights of stairs
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I switched to this brand from Royal Canin urinary SO bc the RC only came in one flavor. My persian fur ball is enjoying this chicken flavor as well as the fish flavor and I find it easier to pour into his bowl since it’s mushier than the Royal Canin and I don’t have to chop the food up. If you need urinary care with a variety of flavors I recommend this.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Our big cat had 50 bladder stones, so now use this soft food and the C/D dry food. I use this soft food as a way to administer the laxative our big cat also needs. She suffers from a mega colon and, well, details are not pleasant. Even our other cat will eat this food; being a schizoid Siamese does not like soft foods."
2.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"I accidentally ordered the larger cans. Then thought..that’s ok..,  I will just use these up. The formula seems different. There aren’t as many chunks of wood look like vegetables etc. Neither one of my cats will eat this and my eight month old kitten eats just about anything !"
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Was hoping the cat would like this because as far as I can tell, it is the only one in the 5.5 oz size and is considerably cheaper per ounce than the 2.9 oz cans.  But he hates it.  Will have almost nothing to do with it.  He loves the chicken stew and the tuna.  Not sure why they can't sell those in this size can and charge less.  Can't be that much difference in the cost of ingredients for them."
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat needs it due to urinary problems.  I have to puree it as my cat is picky and doesn't like chunks.  But I think it is quality food and helps with his urinary problems.  In order to save money, companies are now making cans that dent very easily so about 1/2 the cans always come dented.  This is not a reflection on Chewy."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,It was a mistake. I meant to get the stew but so glad I got this. He loves it. I was wondering about how to send it back but decided to try it. I’m so glad I did. Thanks Chewy for all you do. We love Chewy!!
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"I am relieved that  you carry this item. Maggie, who has, up until now, been very fussy re food, likes the c/d. This is a relief as she has to have this kind of food. I am so very pleased with Chewy: what a blessing you are."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My 15 year old male kitty developed a UTI and the vet prescribed this food.  I was afraid he wouldn't like it.  Well, was I wrong.  He LOVES this cat food and is doing so much better.  Thanks for providing this wonderful food - and my kitty thanks you too!"
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I usually buy the small cd cans which I feed twice a day. So I purchased the large cans thinking I can get two meals from one can. My boy likes it as soon as it comes out the can but he won’t touch it for his second feeding.  I will go back to the small cans.
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I accidentally ordered this variety and in the larger can which was my mistake--the labels look identical on the website and are such a small picture that I didn't notice it was different than my usual order.  My cat does not seem to like it as much as the stew variety.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"After spending 6 days at the hospital due to urinary blockage my kitty is finally home and slowly recovering. He likes it. So hope it will help to prevent any future blockage episodes, since it was very stressful and painful (still is) experience for kitty and very and traumatic moments for whole family."
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I bought all four kinds of urinary care cat food for my cat. He had surgery to take care of things and he was recommended this kind of cat food. I only wish that he would eat it. But he won't. I tried adding chicken soup to make it taste better and he liked the soup but barely touched the cat food. I`ve tried adding different things to it but it doesn't help. He will eat his regular brand of cat food he likes but nothing from Hills. He's my little buddy and I`m doing all I can for him but no one seems to care if cats like this kind of food or not. Hills needs to make more favors with more textures. And smaller sized cans would help to cut down on the waste and my added costs. I really don't know
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"The veterinarian prescribed both the dry and the canned Urinary Care c/d, but she said my cat will recover faster if he eats the canned food.  I first purchased a bag of the dry c/d, but the crystals were still present in my cat's urine at his follow-up appointment 4 weeks later.  So I purchased canned c/d, which my cat just eats up but I am only giving him 1/2 a can per day along with the dry food.  (He likes the dry c/d, too.)  The recommended daily feeding amount is 1-3/4 cans of food per day, which I simply cannot afford."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"This food along with antibiotics saved my cats live and he eats it twice a day still to this day almost 4 years later. Thankful for my vet, Hills & Chewy!!"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cats are eating this because my cat Mac had a urinary blockage. The vet recommended this. It needs a prescription. It is formulated to maintain a well balanced ph level in the urine and prevent blockage. It is also a good source of protein and water intake. This product is good for both of my cats.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cats Camelot and Lancelot bother have trouble with their bladders. They have been on hills science for almost 2 years and I have had no more problems.  Trust this cat food it really does work.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Love the fact that I can now order this product on line and not have to drive up the hill to the vet to purchase it.  It seems to be keeping my two boys in good shape.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat, Gilbert, absolutely loves this chicken canned food. I am thrilled since he did have a severe urinary track incident about a month ago. The only negative I can say about this product is it doesn’t come in the 2.9-oz cans. He only eats a half of the 5.5-oz can and he won’t eat the other half if it has been in the fridge. I just purchased the chicken and vegetables flavor in the small cans. I really hope he likes that flavor as well as he likes the plain chicken!"
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"I have a male neutered Cat. 6 yrs old. He keeps having urinary issues. Twice involving medical care. First time was 1300$ the last 1600$.
I have put him on this food and he is improving. He's lost weight and looks shiny, healthy. Unfortunately, the time with cathator made him  incontinent. So now he is restricted as to where in our home he can be. Bottom line~ if you have a male cat with crystals issue. This helps. But it make their urine very stinky"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat, Bear, just loves this food. My other cats try to get it every time I feed Bear. I'm also using the dry cat food which he also likes, but prefers the canned food."
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My Skipper is eating this food just find. He has been on this brand for almost two years and doing fine. And of course Chewy’s Service and delivery are exceptional, as always."
2.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat hates pate food. The can said chicken which I'm sure it is but I would not have bought if I knew it was pate..wish chewy would put if wet food is pate..if your cat likes pate then I would rate it higher at a 4. Bought the dry food also...To early to know if it is helping UTI yet
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"If I mix it with her favorite food, Sheba, she'll eat it. Or if it's the only
option both cats will eat it but not by choice."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Our cat was getting bored with his other prescription food so the vet recommended this one. So many more flavors to choose from and he loves it! Also way cheaper through chewy!!
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"After battling urinary issues for months and no other veterinary treatments being successful, I gave this food a try at the recommendation of our vet. It cleared up the issue and I can tell my cat is much happier and healthier as a result. Thanks Hills!"
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat is in this food due to urinary crystals but he hates it.  Since it’s so expensive I still give it him but he’s much rather steal his sisters good when I turn my back!
2.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,This is the third item we have tried for our cat with urinary tract problems and the second she didn't like. Ugh! Fortunately Chewy contacted us and gave us a refund on the last one. We are customers for life!
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,love it so far. took care of what they needed to get me what I wanted for my cat to feel better quick
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Though I thoroughly enjoyed having my food delivered to my door, my cat essentially went into starvation mode because he disliked the food so severely. He would painstakingly meow until we gave him other food and when we did not, he would just lay next to his bowl. I read the ingredients for this food and although it is advertised as chicken, the first ingredient is pork. Now I'm stuck with all this cat food my cat REFUSES to eat. Such a disappointment food wise and it seems this is the only choice for urinary care."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Our cat loved this flavor!  The surgeon gave us 2 prescriptions for specific diet and our cat had been enjoying them whole heartedly.  Thank you!
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I have three cats - none of them would eat it. I only planned on one of them needing it.  Review not user friendly
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Too expensive as a regular diet hence the reason for the dry food that’s down all day. One cat will not touch it and the other can’t get his plate cleaned fast enough. I don’t think the other is thrilled with pate’. We us this as a supplement to the dry and it seems to be working just fine.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"I have 2 cats that are on C/D and found (healhtwise) they do better on the can. They love the dry (I give one cat the dry) and I give that as treats. Cross fingers I've had no medical issues in over a year with both my boys. Also, I've heard wonderful things from other friends and how you sponsor rescues with their needs, (Puerto Rico dogs)"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Diesel is happy that A new flavor is on his menu.Ty so much for your help.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Prince likes this mixed with the RX chicken stew better than served alone. He is a picky eater and to keep his pH regulated and in balance he has to eat the CD products.
2.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Have you ever bought a large amount of cat food... and they don't like it?
I wish they had a sample pack so you can try before you buy..
CHEWY is great about returns/refunds."
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"These larger sized cans can be used with covers and are least inexpensive over the smaller sized ones. However, not all cats want to eat the same thing for days. An assortment in the larger size would be a big plus."
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"None of my 3 cats will eat this. Will be donating 22 cans to the animal shelter. Won't buy anymore online unless they have eaten it before. If I could get a few cans of different types, flavors instead of purchasing a case, wasted 50 bucks"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Picky cat actually likes this food!  And, of course, the foodie cats loves it too!"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Our gal had bladder stones and was slotted for surgery when my vet suggested we try this food first. IF it didn't work we needed to explore surgery. I started feeding my Phoebe the food and 8 weeks later.... NO STONES! Yup, i feed her both the wet and dry food exclusively and the stones disintegrated! No surgery for my gal, she will remain on this diet for life so we don't encounter the issue again. :) Again, Thank YOU Chewy for having the option to order and ship directly to my front door!"
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I cannot get my cat to eat this food.  He sniffs it and walks away.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"After we went through 3 UTIs in 6 months with my oldest cat, the vet suggested we permanently switch his food to this. I used to have to drive 30 minutes to our vet once a month to pick this up, I'm so glad Chewy carries it and all I needed was a prescription from my vet. My cat has been on this for about 3 years and we have not had another UTI issue! He loves the chicken flavor, but doesn't mind the seafood."
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"All three of my cats hated this.  My big boy, who eats anything, can't even stand the smell!  The smell....it stinks up the entire house!  How do I get a refund?  This is expensive!"
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"One of my cat’s had a Urinary blockage so my vet told me I should feed him this Hill’s product. Since my cat, Dino, and his brother, Sammy, switch off bowls when they eat, I feed them both this product. They don’t care for it. I have to doctor it with some kind of saucy liquid cat food to get them to (reluctantly) eat it. I’m sure it is good for them but if they won’t eat it, what good is it. I’ll have to try different Urinary Care food to try to encourage them to eat. And all these special foods are very expensive. About $2 a can. So, great, healthy product, if your cats will eat it."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"I’m one of those crazy cat ladies (I have three cats....it was never my intention to have three. cats, but it is what it is).  This food is the only food that all three cats will eat. I have one cat with some sort of stomach problems, he doesn’t like food at all, but he will eat this food."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I added this flavor to give a little variety. My cats really like it and I am hopeful it will help them to achieve a healthier life.
2.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My 1 year old cat recently was required to be put on prescription food. I'm fine with this, but he gets bored with the same flavor. Would like it if more choices were offered."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat Rascel was having urinary problems and I was told to change his cat food to this. It has helped a lot. Price is reasonable and shipping to the house is great!
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I had to switch over my cats to this diet for medical reasons. They love it just as much as any other wet food; they beg for it every morning.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I’m not sure how it tastes... but my 3 cats absolutely love it!!!!
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Our Oliver needs this prescription diet cat food because he’s prone to UTI’s. We love that it’s delivered right to our house.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,The cat loves the taste and has not had a urinary problem since I put him on it!!
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Effective medicine for urinary chrystals, but not the most nutritious food. I’ll buy some more to keep on hand if he starts having any urinary problems again. For now I’m going to just go back to adding water to his regular dry food meals to avoid the dehydration that caused the chrystals to develop in the first place. As long as I can get him to drink enough he’s fine, but stupid me quit adding water to his food (lazy mistake) and then my cat developed chrystals & started having difficulty peeing, poor little guy. Took a week to clear completely (with water mixed in with the c/d canned food). Keep your cats hydrated!"
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,".... much less two adult cats. They would pick at it at most, simply out of hunger and only as last resort."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"We needed this food for our male cat who was having litter box issues.  He also needs to share his food with his ""pickey"" sister.  They both enjoy it."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,".....Pete absolutely loves this food! Most times other cats I've had would walk away from Rx cat food, but not this cat or this food!"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Lilly has been really struggling with UTIs this year. We have tried and changed everything for her. We had her on the dry food but it only helped a little. Since starting the wet food, she definitely feels better and is even less anxious and more cuddly. What a great change. I'm very happy with this food."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat likes this item!   He did not like the other food.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat enjoys this cat food and it seems to be helping address the issues he was having with bladder stones.
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat did not like this food. He would not eat this food. I wished I could return it but that would be too difficult I ordered a different flavor hopefully those will be better
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,limited urinary food available.  This brand seems less consistent in its color/appearance and my cats seems to notice it.  Sometimes comes in cans with Spanish on one side of the label and other times not.
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Based on our cat's reaction to this food, it is just 'ok' - they eat it because they have no choice.  Wish they could make it a little more palatable - and affordable.  It's sad that Hill's charges what they do, for this food - we have to have it to take good care of our kitties; we don't have a choice - and it's incredibly expensive for what it is.  However, thanks to Chewy we are getting it at a better price than ever before.  I know research has to go into creating it and making it - and hopefully they are putting quality ingredients in it, but still - at $2 a can, it adds up quickly."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My veterinarian recommended Hill's prescription c/d Urinary Care food for my male cat, who is one of 3 rescued cats at my home.  All three of my cats LOVE the taste of this food and I am confident that their pH levels will be good and they will go on to live long and healthy lives!"
2.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"One of my beautiful little kitties has been dealing with cystitis related issues for a few weeks now.  We pick him up from the animal hospital in a few more hours.  The vet has prescribed Hills Science Diet c/d, and the list of ingredients are alarming. I'm really torn on what to do:  Take the vet's advice, even though this food is full of fillers, ""meals"", wheat, corn, by-products and added minerals plus calcium (how exactly does this addition help to eliminate the crystals?), or try another non-prescription urinary tract brand with better ingredients?  I don't want to do the wrong thing here, but I also don't want to foolishly waste money on such an expensive product that may or may not actually"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My vet recommended this product for my aging cat, to my amazement my cat really likes this product. This has been the only wet cat food she has not turned her nose up at. Even though this product is more expensive it is well worth it. Will continue to buy."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"At the recommendation of my Vet, I recently switched my cats over to this food.
My boy cat needed it to maintain hie h although and my girl cat kind of went along for the ride but also benefits from this formulation.
After a week of mixing it with their previous food they switched over and they’re happy as can be! The scent drives my dog crazy though and he can’t understand why the cats are getting such a great treat!"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"We recently placed our first order with Chewy, taking advantage of their great pricing and quick delivery. I was concerned about ordering this prescription item because we were almost out of food and this was the first time I had ordered from Chewy. I entered my vet information and hoped for the best. Chewy immediately confirmed the prescription food with our vet and it was shipped the same day.  In fact, the shipment arrived a day before we expected. Hill's prescription is a wonderful food for our cat with various tastes to keep him interested while taking care of his medical issues. Thank you Chewy for the fast service and great price.  We are looking at some of the cat towers for our next"
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"This food was prescribed to my cat to clear up struvite crystals, and it worked great.  However, the ingredients in this food make me hesitant to continue feeding.  Pork by-products is the #1 ingredient, and I have on several occasions found little bits of strange cartilage-looking pieces in the food, maybe half a centimeter in diameter.  

Maybe I'm just being a picky human, but I've never seen such things in other wet foods.  I'm not educated enough in pet foods to know if this is concerning at all, and I expect pork by-products to be a unsavory (to humans) mix of pig parts, but mmmm... just wanted to share this."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My vet prescribed this after my cat starting peeing on the dog beds and other places. I knew this could be a sign of a uti so took her in and sure enough. I stopped using it after it cleared up but it finally came back. I heard about Chewy and thought I see how convenient it was. The order was here in a day and a half!
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,The wet cat food was excellent- prompt delivery and order was correct and timely- cats really enjoy it
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat loves this food! As soon as he hears the noise from opening the can, he comes running fast for it. And he meows constantly until I give it to him."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,The product is great...Spike loves it and it cures his urinary issues. Plus it is delivered day after ordering...outstanding!
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,We tried this food two years ago and our cat didn't like it. We tried it again and he is eating well.
3.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I have two cats. One will eat this and the one who needs this won’t touch it. Please offer another flavor like fish.
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,This was recommended by my vet due to an elevated protein number in my older female cat’s urinalysis - happy to say she is doing well and likes all Varieties.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Food comes well packaged and my cat seems to like it as much or better then the stew version
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Since my cat needs to be on prescription food, I ordered the can food. He also is on the dry food which he likes better. Received the can food super fast and was glad because I only had 1 or 2 cans left I bought from my vet."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,I have an 11 year old cat that eats the Urinary Care Cat Food and he likes the Hills Prescription Diet
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,My cat had become I'll and my vet said to use this and we did and it works. General is happy so are we.
2.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat is not a fan of this food, however he can't eat anything else due to his urinary problems. He'll eat just a little then goes more for the dry urinary care that I also feed him. Even though he has had the surgery that made him a her, he still forms crystals on regular food and tends to have difficulty urinating, so basically I have no other options. I have tried the other flavor(fish), and he likes that even less."
4.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"Expensive, but prevents future trips to vet from urinary blockages. Cats love it!"
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat loves this food and begs for her breakfast every morning.  I was afraid when my vet told me I needed to switch out her food due to crystals in her urine, but she loves it and is doing well.  We will be having testing soon to determine that the diet change is working, but so far, so good! We use the treats that correspond to this food as well.  Only complaint is that I'd love to be able to get this for her in the seafood version as well."
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,Product was very fresh. Expiration date very good. Fast delivery. More economical than buying from the vet.
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat has been eating this food for years and her UTIs decreased. I am only saying more here because for some reason, Chewy requires minimum 50 characters."
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"My 3 cats have become increasingly finicky with their wet food choices, even with limiting the days a week they receive it. This has been a godsend. My babies have been enjoying all of the delicious varieties and entering the clean plate club each night. I just wish there were more varieties in the flaked version as one of my cats doesn't actually eat the food but rather enjoys the gravy and most pate selections are lacking in gravy."
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"I am very pleased with the quality of this product.  It has much more meat and less or almost no filler compared to the other popular brand I have used for several years.  My two cats, Frank & Sophie both agree.  They love it.   We will be switching to Blue Buffalo from now on."
1.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,Bought this cat food as my cat will only eat flaked wet food in gravy. When I cracked open the first can I found that this is more like a pate that's been slightly flaked in the same amount of gravy as a pate. If you're looking for actual flaked cat food that  has more gravy than a pate I would not recommend this product.
4.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"Our cats eat both dry and wet food - usually finishing the dry. Tried this and they seemed to finish more of it than the wet food they had been eating. Though, still not all of it. No issues with digesting it."
1.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"Neither of my cats will eat the Blue Buffalo selections.  Not sure of why but try a can or two first before buying a selection.  For a ""premium"" cat food, I never imagined turning up their nose at it."
2.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,I have two indoor cats both two years old and neither one liked this good. They normally eat Rachel Ray wet food but I thought I’d give Blue a try... the cans quality was poor two of the 12 tabs broke when trying to open and the cans aren’t even full and it is a pain trying to get the food out of the can and the smell is horrible! Back to Rachel Ray for my girls.
2.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"Only my picky old man would turn his nose up at this!  He's thrived since I switched his dry food to Blue three years ago.  I put a can down and he spends 5 minutes pretending to cover it....then ignores it all day, begging at the cabinet he knows holds the cans.  I'm afraid it's back to Fancy Feast."
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"my neighbor has been feeding her dog this brand of dog food, so I thought I would try giving it to my cats, since she had been pleased. I wanted something more natural and healthy then I had been giving them. also, my one cat has a sensitive stomach, so this had made a big difference. I would recommend to anyone."
1.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,2nd time I've ordered food from chewy the cat treats were all smashed inside of the box and unusable gave them the benefit of doubt ordered the canned cat food I put the box in my pantry unopened there was a weird smell within a half hour so I open the case of cat food to find open cans and bugs that appeared dead who knows what crawled out of the box
1.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"I purchased this variety pack of Blue Buffalo food for my two cats thinking that it is a premium line.  However, both of my cats have turned up their noses and refused to eat any of the flavors included in the box.  So its back to Royal Canin for us!"
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"This cat food  is loved by my cats , one of them was breaking out in sores , switched food and all is well no more sores !!!! Healthy Happy cats !!!"
3.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"A pretty good replacement for Fancy Feast. My cats nibble at it, but are not ""gobbling it up"". But I will keep giving it a try. They are learning."
3.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"Most times our cats and kitten devour this product quickly.  it is healthy and got the nod from our vet, when we asked him if he approved."
3.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"I have two cats, one will eat anything and the other is very picky. This food looks like very dried out wet food,both of my cats prefer more gravy. I will not be purchasing this again."
4.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"I have been buying Blue Buffalo for my cats for the last 3 years. I only recently started buying them this variety pack, they seem to really like it. I'd been buying other variety packs from BB that they also seemed to like until recently. If I put this out, I know they will eat it. If I put something else out, there's a 50:50 chance it will go to waste. I hope BB doesn't go changing all their products around, it will be much harder to find my cats food they like. For now, this is a safe bet."
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"My cat is 12 pounds, so I am using many cans a day to feed him. I would much prefer to use one or two cans a day and keep the leftovers in the fridge. It would be a lot less effort and a lot less trash. I feel like this is cheaper for Blue Buffalo as well??
Bigger cans = less work and less trash = happier environment = happier people and cats :)"
4.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"Looking to change out some of our cat food for healthier food,
we have to do it slowly, not enough flavor in this brand to entice them."
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,I just wanted to break the monotony for my kitty and give him decent food rather than the other food that comes out dried up or smothered in gravy.
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,Since poor little Shadow had some kind of allergy where she throws up and breaks out. Blue Buffalo seems to be helping her and she loves it so far. I have 5 kitties so hopefully I can keep affording this for her.
1.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,Too much like pate...not flaky as described....not wet or juicy enough.Duck did not eat it so I gave it away
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"my 11 year old furbaby began to eat a little bit and walk away.  she was losing weight.  so I got one pack of blue buffalo and put 1/4th of a can in her bowl.  at the second meal she was dancing and waiting for her bowl.  third meal had her tearing around the corner in anticipation of meal time.  I am happy to see her enjoying meals again, and giving me lots of loving afterward."
1.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,I wish my cats would eat this stuff but they flat do not like it. I have thrown away more than they have eaten. You think at least one of my cats out of two would like it but they won't even eat the tuna flavored one!! I tried everything to get them to eat it too. They just turn their noses up. Definitely will not buy again.
4.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,I have this food on autoship every week and it never disappoints to come on time and the babies love it.
1.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"My 2 boys did not like this stuff at ALL.  Each time I put the 3 different flavours in their dishes, they took TWO BITES, and then LEFT them.  I ended up throwing more than 90% of this crap out.  PLUS, they smelled BAD (IMO)...and I think my boys thought so too, because when they sniffed them, they made faces."
3.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"Meh. My 3 pickers started out with the 1st order  of this variety pack loving it.  So, I ordered more. It was all I could do to get them through the next order, and they no longer want it.  I even tried recently just buying one more single can of it from the local pet store and they still didn't want it.  I will say that they are all picky, but they will gulp other brands vs this. Definitely wouldn't discourage someone from trying it though."
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,I have 6 rescues each wth their own opinions on food. this was a winner and I loved the ingredients. A few of the cats have issues either sensitive tummies or immune disorders so this was great. I'm just sad you don't get a whole lot of product for your buck but it is quality.
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,"Both of my boys love the Blue Buffalo food and digest it really well. One of my cats was throwing up occasionally when he tried other foods, I had them on IAMS and Rachel Ray Nutrish previously. My older cat was also much more interested in this food than in any of the other canned food brands I tried. We are definitely sticking with Blue Buffalo."
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,My cat will not eat turkey or duck flavored foods but she loves all three flavors in this pack! I will be buying again.
4.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,My cat would not even look at this for a few days but when he saw it was all he had he started eating and it is the first cat food where he eats every bite
5.0,blue-buffalo-healthy-gourmet-variety,10.98,12,3.0,My little colony of feral cats found this food very pleasing -licked their plates clean!
