product,review_author,rating,review_text,helpful_rank
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Laurie,2,The first thing I smelled when opening this can was liverwurst! That's what it smells like. None of my 4 cats wanted anything to do with it.,5
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",MarianneA,4,It is grain free. The cats love it and the price is affordable. Only four stars as I wish it came in a bigger can.,2
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Foxyloxy,5,"Everything I purchase from chewy is fantastic. I love your return policy and will continue to purchase from you for years to come.

Ellen Fox",0
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Birman,4,"Our Cats do not usually like the pate versions, however they do love this one!!",1
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Carol818,5,Trying grain free to see if it helps digestive problems with one of my cats. I have 5 cats and did wonder if all would eat the new food. They all love it and I will continue to try the new grain free. Chewy thanks for fast delivery.,2
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Kat22,4,Within 1-2 cans I can usually tell if I can feed long term because cats are so fickle but have been feeding same brand/various flavors for 2 weeks now and they still like! Best part is the higher quality and lower price of this brand!,1
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",RachelT,3,"I purchased several flavors of the True Nature canned cat food because it's an all natural food with no artificial additives, but for some reason, none of my 4 cats seem to like the Beef & Giblets flavor. They seem to prefer the chicken or fish varieties.",2
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",adamsmom,5,"I do not feed any dry food, only grain-free wet or raw meat for my cats. Tried this for the first time 2 months ago and it seems to be very good quality. Please do not change the packaging or size of cans. Thank you!",1
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",shopsalot,3,My cat was a real fan of Sheba canned food especially the beef but since it has been discontinued I chose the Pro Plan.  He is eating it but he does not clean it up like he did the Sheba.  More expensive with a so-so reaction from my picky cat.,2
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",OwnedByCats,5,"My cats definitely like this stuff, and I like that it's healthy for them. No grain, plenty of sauce, a 5 oz can feeds one cat a day.",0
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",kcat,1,"My cat does not eat any food that contains pasta, vegetables, cheese or giblets.  She wants her meat straight...chicken, beef and tuna.  She likes the Classic Beef Recipe, Chunky Chicken and Tuna Entrée and will not eat any other flavors.  The problem is that it seems you're always out of the Classic Beef when it's time for me to reorder.  Please keep this in stock.",10
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Marjie,5,"It's not often all of my five felines clear their bowls when a new variety of food is introduced, so Natural Beef & Giblets Entree is a winner.  Disappeared quickly.",3
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Babserd,3,Bought this not realising it was pate. My kitties wouldn't even taste it.,0
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Mags,5,"I have 5 cats, all with different tastes. They all LOVE this food, making it so much easier at breakfast and dinner time!",6
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Noachiam,5,My picky cats like this. I don't feed it to them at every feeding which helps. I have different cans of food and use different flavors. They seem so far to really like this flavor.,4
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",tacos2,3,"Our stupid cats didn't like this food, but I don't blame the food. I'm sure it's fine; they just didn't like it. 

They like other flavors from this line, but this is pate style and I either missed that in the description or it wasn't there. 

Chewys refund policy is pretty incredible.",4
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Nirseymary,5,I have six rescues and try to give them all good nutritional food. ProPlan is liked by all of them. I feel confident I am providing a healthy life for them. I use other ProPlan moist and dry foods.,4
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Bean,5,"My 2 four legged friends love the beef.  They get tired of chicken &  turkey.
I have a young cat that has lost all his teeth and pate type foods are difficult to find.  An even those have to be mushed.  Highly recommend but go for the bigger can.",1
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Arlene,2,They ate it as long as I put the beef/chicken gravy can on top of it.  I just have not found any grain free food (dry or wet) that my cats will eat...but they love the Pro Plan Trout!!!,1
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",G978,4,"I don’t get the stink eye when I put this infront of him. My only concern is the quality of the food compared to other grain free foods like Sheeba and American Journey (the latter of which is made up of meat produced in the US). I will keep this in rotation until I have done a proper review. Also the moisture content is really low in this food, my boy loves his water fountain but if getting your cat to drink enough water is an issue, then this might not be the best wet food option.",0
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",barbval1,5,"My 3 kitties never get tired of this flavor - always a one sniff, not three...",0
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",KittysMomD,5,I was told to feed my cat grain free food.  I tried several different brands and he would not eat them.  He eats Purina Pro Plan easily and actually likes it.  I am glad we finally found a food he will eat.,1
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",SierraNevadan,5,Very low carb pate type food. Was very glad to find this in the bigger 5.5 oz cans. I have a diet-controlled diabetic cat that needs very low carbohydrate food with no added grains are starches who absolutely loves beef-flavored food and there are very few choices for her available in beef.,4
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",KittyMac,5,"I wanted to try to get my cats on a food that didn't have commonly intolerated ingredients, hoping it would help one of them who is less healthy than he could be. That meant combing these offerings for hours, finding the varieties without legumes, grains, fish, fruit or vegetables. This is one of several foods we tried and to my shock all were accepted enthiusiastically. I was scared it would end up given away. How could something healthy and affordable also be delicious- too much to ask for right? No, it's delicious! It smells great to me and the cats clean their plates. I'm so happy we found this food! Too early to say whether it will improve Smokey's health but I have hope.",2
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",YoHon07,4,"One of my kids eats it, the other doesn't.  He doesn't seem to like patae.
His previous owner had him in the basement for a year and only fed him dry food.",0
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Oldmaid1,4,My senior cats needs more digestible protein for his fast metabolism. We liked the ingredients and are hoping this combination helps.,0
"Purina Pro Plan Adult True Nature Natural Beef & Giblets Entree Grain-Free Canned Cat Food, 3-oz, case of 24",Krazy75,3,"I like the ingredients and the type, so I was hoping it would appeal to our two young cats, but it just didnt make the cut according to them.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Mike60,5,My fisher obsessed cat loves this product. It is every thing.  It sardine cutlets that are large. Mash everything and my cat is in fish heaven.  Did does smell like fish for those who don’t like to smell.  The quality is great as I never opened a bad can.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Jess,5,"Consistency: This canned food has LARGE chunks of sardines in a jelly-like gravy. Tiki Cat's other ""consomme"" foods seem to be more broth-y to me, so this was a surprise. I am also not sure where the reddish orange color comes from, which was very bright. Palatability: My cats like this but don't love it. I wonder if the large size of the sardine chunks is part of the reason that they don't love it. If you have picky eaters, I'd recommend getting the grill variety pack to give this a try along with the other flavors before getting this as a single. Nutrition: Like all Tiki Cat foods, this has good nutrition, but it's a bit high in fat relative to the protein amount. It is zero carb, though, which",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Jobe,5,"Looking to place my babies on a healthier diet, better nutrition. Well they love this food!! Looked at a previous review about this food having carageenan, and did not see it on any of the labels. Now I did find out the K3 was bad for our pets. When I found that out some of the K3 is in some of the flavors, I returned them. K3 is not in this flavor.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Debbie,5,I have w out of 6 cats that are very picky eaters.. I decided to give this a try.. and success,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Stars,5,This wet food is all four of my cat's favorite! It has big chunks of sardines and the sauce is their most favorite part.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",kellie,5,This is the first canned food that all my cats loved. Once I opened the can they couldn't wait for me to put their plates down. One of my cats even jumped into the sink so she could lick the empty can!,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Merrick,5,My cats are all a bit picky even with fish related food but they really like these!  I'll be adding them to my auto ship.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Annie,5,"They start going nuts as soon as they smell it! Their plates are always licked clean, except for the little bits of bone they leave behind. It's real chunks of fish, not flaked or minced, in a gelatin-like sauce. We try to limit their fish intake, so it's a special treat on Fish Friday.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Jessie,5,I give this to my two indoor kitties a couple times a week. They love it and it helps with their  coat being nice and shiny. I have bought at other pet store but get the best price here on chewy. Tiki Cat is a great brand and I feel.good giving it to my kitties.,2
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Chewycustomer,5,"When I open a can the cats come running, even the picky ones! I add a little to their dry food for a more balanced diet.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Janet,5,...so say all of my guys--this is one that gets 100% approval...,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Nyrken,1,"Our outside feral cat's (spare kittys) would not touch this stuff. We usually feed them Purina one dry and supplement with Purina pro plan soft food.

They generally don't like the chunky food but this they would not even lick after the first taste. Feed one can from the pack and the rest I don't know what to do with.

On the bright side the raccoon seemed to like it so it did disappear overningt.",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",pinkhearts777,4,My 3 kitties LOVE this....I will say this has large pieces of sardines in it....I was a little worried the cats would try to swallow the large pieces of fish causing them upset....The fish is very soft and I mashed them up (slightly) with a fork..This has worked great !! Tiki sardine and lobster is going to be a regular on the rotational list !,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Catseye,5,"We have five house cats and also feed a colony of 5 feral cats. Needless to say, the indoor cats think this food is just heavenly and we're now drawing feral cats from other colonies, too. We bought a selection, and so far every flavor has been a hit. No one gets Tiki Cat for every meal, so it is always a real treat when they do get it. The food lives up to it's billing of 'whole food'. There are large, identifiable pieces of sardine and other fish in most of the flavors though the tuna is more finely ground. These are small cans and a little pricy but the reward of fishy-kitty-kisses make it worth it.",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",milesD,1,"This product was recommended to me by a feed store. Since the Taste of the Wild shortage, I have been hard pressed to find something similarly textured for my sensitive/picky cat. Tried this variety and noted the whole pieces of sardines in a gelatinous base. My cat reluctantly tried it and ended up eating around the sardines until they were all that was left. Cut to an hour later and my cat was projectile vomiting... a lot... everywhere. I've seen similar reviews to mine. I will try some other flavors that I purchased, but it doesn't look promising.",2
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",pleased,5,What is love for a taste from the Tiki line.....oh yes the sardines. He loves it and back for more.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Bess,4,My cat was so excited to see the large chunks of sardine and he cleared his dish at one sitting.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",chimar1,5,"We have two bengal cats, Of all the different brands amd flavors, This is their Favorite !!!!!!!!!!!!",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",DeepSearch,5,"This is a quality food made with whole fish cutlets that contains no fillers or questionable ingredients. My cats eagerly eat this straight out of the can, and sometimes I will feed it plain as a special treat, but I normally give them a couple spoonfuls of the sardines with another canned food and mix it together. The pinkish lobster consomme mixes well and can also be mushed in with the cutlets of fish.

My cats primarily eat poultry, but they do love their fish. I feed them sardines over tuna as sardines have very low levels of mercury contamination. And sardines provide cats with a lot of protein, omega-3 fatty acids, and other nutrients. And adding sardines to a food gets my cats used to",3
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",bgage,5,"I have 3 cats that spend their nights in our laundry room--all tricked out for them. One cat (the princess) always had to be carried in at night. Now that I have been feeding Tiki cat foods (6 different flavors) at night, all 3 are ready for bed an hour early, and run in there before me to get their evening meal. I have always heard that no fish should smell fishy if it is fresh. So why feed your cats fishy smelly food? I have not tried all of the Tiki cat foods made of fish. But none of the ones I have tried smell fishy.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",JenL,4,"My cat loves Tiki Cat. Was trying to wean her off of chicken, but she's so hard to please. She likes this one, though. (Sometimes, I have to coax her to eat it, but once she starts, she'll usually finish.)",3
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Ruthie,5,My cat prefers sardines to any other food. This is his absolutely favorit :-),1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Angie,4,"We recently lost a cat who was almost 25-years old. She was feral before coming to live with us. We've tried a lot of food over the years and Tiki-Cat Sardine Cutlets in Lobster Consomme was her favorite flavor of all cat food brands/flavors we've ever tried. She was a hunter who liked to dissect her catches. She even preferred playing with toys that she could rip the stuffing out of and this food appealed to her on a physical level because she had to tear into the chunks of sardines. She drew a lot of satisfaction from eating this meal.

I have 9 other cats; 2 of them will not touch Tiki-Cat (in any flavor) but they are finicky eaters so I'm not surprised. The other 7 cats recently tried this",2
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",KittyBossDonley,5,"My little kitty zoo loves Tiki Cat Bora Bora! Apparently, nothing says ""chow time"" like whole sardines (eyeballs and bones includes) in gelatenous lobster sauce!",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Tcat,5,"We Love this product! Trying to have a zero carb diet for my kitten has been tough. I purchased this product thinking it would be worth a try, I even thought it would be a challenge to get the kitten to eat it. I was wrong, He loves it! Even prefers it over the other Tiki Cat flavors.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",grandcat,5,This product is my grand cat's favorite. He would like to eat this every day!,1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",TheBeastkeeper,3,"All of Tiki Cat's sardine formulas contain carageenan according to the label on the cans. Ingredients listed on the Tiki Pet site and the Chewy profile omit this. Carageenan is a common ingredient used to give products a more gelatin texture. It has been shown to cause inflammation in multiple studies so many ""natural"" pet food companies have removed it and advertise their products as ""carageenan-free."" 2 of my 3 cats enjoy it well enough and usually finish 90% of it.",11
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Barbara21,5,My cat is 18 years old & has thyroid problems which means that she has to eat a lot but still looses weight. She is also a picky eater which does not help the problem. My Vet recommended this food because it is substantial & is healthy. The best is that she loves it!!,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",MoniMoon,5,"My Siamese kitten absolutely LOVES Tiki Cat. He eats it right up and this flavor is no exception. I think he's really into sardines, so this is a real treat for him. I love this food because you can see the consomme and the real chunks of fish in the can. Tiki Cat is a brand I will definitely be keeping in his diet rotation from now until he's an adult :D And the best part is that he's had no tummy trouble on this food at all. I highly recommend this company.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",LibbyLoo,5,This product is wonderful for disguising medication. I ground up antibiotics into a powder and it dissolved into the sardine mixture.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",cnortonjewelry,5,Big chunks of fish...my cats go nuts for it.  They lick their dishes so clean you would swear it has already been washed!  :-),0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",DogFish,3,They eat it but didn't go wild. It took a while for 8 to finish the can. But all cats are different so yours might go crazy over it.,1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",CATCRACK,5,MY CATS LOVE THIS AND GOBBLE IT UP! THEY EVEN LICK THE PLATE CLEAN.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Dee11,5,"I am very happy with this product. There are real, identifiable food stuffs inside. Cat's coat and teeth are healthy. Kind of gross, but using this food has made a huge difference in how the litter box smells too. Would definitely recommend.",3
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Suzy28,5,"If you have a very fussy cat, as I do, I highly recommend Tiki cat food. My cat is crazy about it and I have no trouble getting her to eat. My cat prefers food in aspic. Why not give it a try for your fussy furball? Try, for example, Tiki Cat Bora Bora Grilled Sardines in Lobster sauce. And, order this product from Chewy! Best prices, best delivery.",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Spider,5,My cats love it and they are very fussy. They won't eat most canned.,1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Latlong514,1,My cat wouldn't come near her dish! I about gagged just putting it in her dish. Even the puppy wouldn't touch it. That's bad. The puppy eats most anything.,2
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Daphne8,5,"A cat named Salty Dog was destined to LOVE this food. The sardines look delicious , the consommé is filled with little lobster slivers. This is Salty's favorite flavor, he begs for this food and eats the whole can by himself. Love the Tiki line of food.",7
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Bv122169,5,Finicky cat tested and approved! My cats consistently love their Tiki. Never a wasted can!,3
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",willowtree55,5,"looks like human grade food, my Bengal and pixie-bob cats love it",5
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Dean,3,"They'll eat it but they really don't gobble it down with gusto the way they do with their other foods. It has a nice balance of liquid and solid, real pieces of sardine which I was psyched to give them but they just kind of pick at it and come back. There are bones in it, folks, but my guys do fine with Mack and sardine bones, it's nothing to shy away from. We have a small case and they will eat it, gosh darn it, it just isn't their favorite.",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",chloe,5,I've been trying to switch my cats to something more natural and this stuff rocks! It's got whole cutlets of fish with bone! (The bones are small enough to be safely eaten) I've got two kittens and a one year old and 4 year old and all of them loved this flavor!,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",6cats2many,5,"I have 6 cats and this is the  first time that I have bought a brand
that all 6 like. Pretty expensive but well worth it.",2
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",catowner,5,"Everyone knows Saturday night is a party at my house because the cats get fish! I like to give them lots of different foods, but I go back to Tiki Cat Sardine Cutlets every time. There are whole pieces of sardine, so the cats have to actually work for their food, which is great for their jaws, teeth, and digestion. This food actually smells like something a human would eat, so I am very happy to give it to my kitties. Lightly processed, very convenient, extremely healthy. meow meow!",3
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",KarrieT,3,"We have three cats, all love the food. Only wish is that the fish (sardine) pieces were smaller.",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",BadKitties,5,"One of our kitties likes this right out of the can.  Another likes me to smush up the sardine cutlets into a glop.  The lobster consomme is true ""orange"" lobster bisque color.  A unique food for cats.  I don't feed it all the time, but occasionally buy it as a treat.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",kate,5,"I try to limit the amount of fish I feed my kitties (mostly they get chicken), but they really love this one and it looks very similar to ""human"" sardines.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Maria,4,My kitties love this flavor.  I only gave 4 stars because the sardine bits are cut a little big and I have to cut them down into smaller pieces.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",indagarden,4,"My boys will gobble this sardine meal up if I chop up the big pieces. Overall, it smells good and is a hit on our rotation.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",PeytonG,5,This is his the favorite out of all of the Tiki Cat varieties. I love that i can see whole pieces of fish.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Crystal441,5,All three cats loved this food.They get bored very easy.but always eat all their tiki cat,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Miriam,5,"Well I gave this flavor the highest rating because it sounds pretty good to me if I liked sardines. This is the third flavor of Tiki Cat I have introduced to my two cats and they don't really care for it. I think it's the whole fish that's getting to them, because they usually go bonkers for other seafood flavors that are more bite-size. I bought a 12 pack and am now mixing them with their dry kibble to get them to eat more. We'll see how it goes.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",GentleCat7,2,"Yes, the food is good enough for a human to eat but my cat wouldn't eat the sardines perhaps because he likes tiny pieces. But, the dog loved and craved it! So it was hard to keep peace with both when the food was out. Then if I put the uneaten portion in the frig, it was too cold. Too much effort for working person.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",JamieKaye55,5,"I kept buying sardines for my Patches. Then I thought ""Why give her ""just"" sardines"". She loves Tiki Cat!!!!!",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Sara5cats,5,"Quality ingredients and no trace of a filler. All meat.
Extremely low carbs...quality meat, not a ground up mush of unknown sources like eyes or fins and such.
And looks appetizing too.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Pauliana,5,Another Tiki cat variety that my cats like some of the time.. They have to be in the mood for it. Some days they dive right in and other days they reject it. You can see it's the real thing and it's another quality Tiki Cat food..,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Sunday11,4,"Tiki Sardines are great to mix or feed straight, particularly for jaded appetites-this is a whole food supplement, consider feeding a vitamin supplement",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Crazycatlady5,5,Do you know how hard it is to find something that all of them will eat? Buying again,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Jutta,5,"I have three picky eaters and what one likes, the others may not. The Sardine Cutlets are a hit for all three.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Suzie,5,"Have never met a Tiki Can the cats didn’t adore! Plus, so much good stuff in there!",1
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",RescueMom,4,"My cats love the various Tiki flavors, but this one is not their favorite. There's nothing wrong with it, they just prefer some of the other fish flavors.",0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",cheri,3,which my cats always went for...Lots of sauce...again my cats love gravy....But the cat I bought it for turned up her nose and walked away.....one (or more) of the 6 pirate pride at our house is eating maybe half of it on a so-so regular basis when Im not looking....it sets out overnite from dinner to when I collect the dishes when I get up to make coffee and pirate breakfast.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Celeste,5,1 of my tribe won't eat anything BUT Tiki Cat Ahi Tuna + 'anything seafood'  Thank goodness Chewy.com carries this brand!!  The rest of my tribe loves it too.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Meow,5,My cats love it.  Always eat every bit of it and look forward to eating.  A real treat.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",carol334,4,First can went over big...loved the lobster sauce!  Second can wasn't quite the hit  but still eats it.,0
"Tiki Cat Bora Bora Grill Sardine Cutlets in Lobster Consomme Grain-Free Canned Cat Food, 2.8-oz, case of 12",Anya,5,This stuff is the best.  My cat's favorite...always.  Never seen her be so enthusiastic about a wet food. Highly recommended.,0
